gene_id	variant_id	logafc	sample	Tissue	total_coverage	variants	log2_aFC	TOTAL_COUNT	dir	thresh
ENSG00000099204.23	chr10@114436017@C@G	-1.00910221	GTOP-CC311-5032	Lung_Base	238	rs1057139	0.33494958795615204	848	diff	20
ENSG00000167244.22	chr11@2129214@T@C	4.64385619	GTOP-CC311-5032	Lung_Base	78	rs2585	6.9886846867721655	128	same	20
ENSG00000251562.12	chr11@65500511@G@T	-0.41632047	GTOP-CC311-5032	Lung_Base	1312	rs186383930	0.10926939785507354	58095	diff	20
ENSG00000084207.18	chr11@67585218@A@G	0.14410766	GTOP-CC311-5032	Lung_Base	7174	rs1695	0.19588515417808014	5606	same	20
ENSG00000110852.5	chr12@9853181@G@A	-3	GTOP-CC311-5032	Lung_Base	36	rs2539933	-1.0962153152593033	91	same	20
ENSG00000188906.17	chr12@40237989@T@C	0.5298579	GTOP-CC311-5032	Lung_Base	413	rs10878245	0.5975993263990816	1714	same	20
ENSG00000123415.16	chr12@54182016@C@A	-0.94029375	GTOP-CC311-5032	Lung_Base	108	rs2233921	-1.8210298589546807	68	same	20
ENSG00000100664.11	chr14@103334373@C@G	2.1826923	GTOP-CC311-5032	Lung_Base	277	rs139351426	1.9385994553358568	116	same	20
ENSG00000103811.18	chr15@78944905@C@G	-0.36888904	GTOP-CC311-5032	Lung_Base	5568	rs1036938	-0.18641312423088133	3224	same	20
ENSG00000197253.14	chr16@1228610@C@T	-10.05528244	GTOP-CC311-5032	Lung_Base	1065	rs750195969	-6.361943773735241	333	same	20
ENSG00000140988.16	chr16@1963197@A@G	0.25823558	GTOP-CC311-5032	Lung_Base	12234	rs138856363	0.32495488013852875	7508	same	20
ENSG00000103534.17	chr16@19410697@A@C	2.01989956	GTOP-CC311-5032	Lung_Base	91	rs9934889	2.4059923596758366	126	same	20
ENSG00000006007.12	chr16@19502010@C@T	1.72582504	GTOP-CC311-5032	Lung_Base	56	rs771327832	0.7686744538935444	292	same	20
ENSG00000196502.15	chr16@28605736@G@A	-2.169925	GTOP-CC311-5032	Lung_Base	110	rs1042157	-2.361379245606086	620	same	20
ENSG00000289755.2	chr16@28605736@G@A	-2	GTOP-CC311-5032	Lung_Base	95	rs1042157	-2.361379245606086	620	same	20
ENSG00000302504.1	chr16@66131817@A@G	4.39231742	GTOP-CC311-5032	Lung_Base	22	rs78631370	2.6189098326444937	100	same	20
ENSG00000261371.6	chr17@64320070@C@A	1.19264508	GTOP-CC311-5032	Lung_Base	92	rs77648847	1.7254928097222575	435	same	20
ENSG00000169738.8	chr17@82036043@C@T	-0.3081223	GTOP-CC311-5032	Lung_Base	2679	rs61746217	-0.748020782675202	627	same	20
ENSG00000132199.20	chr18@674320@A@G	-1.24792751	GTOP-CC311-5032	Lung_Base	108	rs3744962	-0.8650704199138913	316	same	20
ENSG00000130303.14	chr19@17403172@T@G	-0.21173969	GTOP-CC311-5032	Lung_Base	1802	rs9576	0.39078995303216657	936	diff	20
ENSG00000105372.8	chr19@41871431@T@C	2.40209844	GTOP-CC311-5032	Lung_Base	44	rs527896025	1.3388019134517584	300	same	20
ENSG00000087074.9	chr19@48874179@G@C	0.35835936	GTOP-CC311-5032	Lung_Base	696	rs556052	0.4551442602341991	799	same	20
ENSG00000077549.19	chr1@19338963@A@C	-0.41686717	GTOP-CC311-5032	Lung_Base	920	rs3215560	-0.6831428946600595	185	same	20
ENSG00000131238.18	chr1@40073404@C@T	-0.27644533	GTOP-CC311-5032	Lung_Base	1026	rs1126973	-0.49862412955181873	2063	same	20
ENSG00000184292.7	chr1@58575905@A@G	-0.30400619	GTOP-CC311-5032	Lung_Base	1448	rs3551	-0.2822563857713121	1487	same	20
ENSG00000116857.17	chr1@201135389@G@A	0.59057611	GTOP-CC311-5032	Lung_Base	857	rs142290964	0.645504042656207	359	same	20
ENSG00000162896.6	chr1@206928948@A@T	0.77074478	GTOP-CC311-5032	Lung_Base	1188	rs13190	0.21953503271989266	2344	same	20
ENSG00000196878.15	chr1@209615358@T@C	-0.72903868	GTOP-CC311-5032	Lung_Base	194	rs1049607	-0.39707095274939486	468	same	20
ENSG00000125534.11	chr20@63521958@G@C	-0.80871717	GTOP-CC311-5032	Lung_Base	3745	rs1139147	-1.164084122853252	713	same	20
ENSG00000183255.12	chr21@44850330@G@A	0.40240738	GTOP-CC311-5032	Lung_Base	1465	rs873317	0.4469803917815981	1425	same	20
ENSG00000184113.10	chr22@19523532@C@A	0.26561538	GTOP-CC311-5032	Lung_Base	7789	rs756654	0.22391827556740806	1756	same	20
ENSG00000100138.15	chr22@41674272@T@C	-0.69372082	GTOP-CC311-5032	Lung_Base	390	rs8779	-0.7067077730735254	279	same	20
ENSG00000100243.22	chr22@42619486@G@T	-0.31807577	GTOP-CC311-5032	Lung_Base	1011	rs137123	-0.3136604789037618	1099	same	20
ENSG00000237651.8	chr2@61145163@C@G	1.72329066	GTOP-CC311-5032	Lung_Base	228	rs3213944	2.263034405833794	29	same	20
ENSG00000168878.19	chr2@85659544@G@C	0.50217372	GTOP-CC311-5032	Lung_Base	13186	rs9752	0.2623642679998561	35521	same	20
ENSG00000115602.17	chr2@102343821@C@G	-3.09397615	GTOP-CC311-5032	Lung_Base	124	rs3821204	-2.5824292339756343	664	same	20
ENSG00000135926.15	chr2@218275565@G@C	0.61345106	GTOP-CC311-5032	Lung_Base	296	rs2292550	-0.35594460256966837	1548	diff	20
ENSG00000172478.18	chr2@240886722@G@A	-1.64045761	GTOP-CC311-5032	Lung_Base	70	rs13422330	-1.9385994553358568	58	same	20
ENSG00000144455.14	chr3@4361469@T@G	0.63247143	GTOP-CC311-5032	Lung_Base	584	rs14275	0.8090572172886046	333	same	20
ENSG00000138744.17	chr4@75917705@A@T	0.97982212	GTOP-CC311-5032	Lung_Base	107	rs7686066	1.7078192485066896	64	same	20
ENSG00000250978.6	chr5@67464971@C@G	-1.46948528	GTOP-CC311-5032	Lung_Base	98	rs10940108	-1.2529807411698708	203	same	20
ENSG00000124588.22	chr6@3000069@A@C	-1.62618516	GTOP-CC311-5032	Lung_Base	188	rs2071002	-1.8351891302543297	201	same	20
ENSG00000112137.19	chr6@13288196@G@A	-1.422233	GTOP-CC311-5032	Lung_Base	92	rs13191897	1.376375878909739	187	diff	20
ENSG00000001036.14	chr6@143495722@C@T	0.58185659	GTOP-CC311-5032	Lung_Base	387	rs8161	1.0139391909578739	311	same	20
ENSG00000241644.2	chr7@30757354@T@C	0.59745344	GTOP-CC311-5032	Lung_Base	289	rs1061678	0.3045110418099531	1788	same	20
ENSG00000170027.7	chr7@76328327@C@A	1.45066141	GTOP-CC311-5032	Lung_Base	56	rs1046304	0.5099317906788902	1132	same	20
ENSG00000134020.8	chr8@22713505@A@G	1.29956028	GTOP-CC311-5032	Lung_Base	630	rs1047398	1.7084455541561563	1003	same	20
ENSG00000107175.12	chr9@35732444@C@T	3.50250034	GTOP-CC311-5032	Lung_Base	37	rs373964151	3.643856189774725	27	same	20
ENSG00000106771.13	chr9@109019509@A@G	1.50250034	GTOP-CC311-5032	Lung_Base	69	rs13293236	0.4088852722972485	547	same	20
ENSG00000148175.13	chr9@121339285@C@T	0.54390409	GTOP-CC311-5032	Lung_Base	730	rs442472	0.8196260493266568	1341	same	20
ENSG00000176978.16	chr9@137111750@G@A	-0.22656624	GTOP-CC311-5032	Lung_Base	1391	rs13631	-0.34274863847196435	905	same	20
ENSG00000165633.13	chr10@49015569@G@A	2.857981	GTOP-CC311-5156	Lung_Apex	33	rs1996185	3.608809242675524	66	same	20
ENSG00000185303.17	chr10@79556852@T@C	1.19452804	GTOP-CC311-5156	Lung_Apex	11961	rs3781185	1.1761649340762093	44036	same	20
ENSG00000107798.18	chr10@89213919@A@T	-0.93655577	GTOP-CC311-5156	Lung_Apex	1253	rs1131706	-0.9274048692673641	1567	same	20
ENSG00000185201.18	chr11@308180@A@G	-0.17559821	GTOP-CC311-5156	Lung_Apex	2402	rs10398	-1	183	same	20
ENSG00000167244.22	chr11@2129214@T@C	3.357552	GTOP-CC311-5156	Lung_Apex	90	rs2585	5.3339007365534385	124	same	20
ENSG00000084207.18	chr11@67585218@A@G	0.20641143	GTOP-CC311-5156	Lung_Apex	5251	rs1695	0.22072128128988003	4008	same	20
ENSG00000166435.17	chr11@74842789@C@T	2.5849625	GTOP-CC311-5156	Lung_Apex	21	rs2298746	1.0588936890535685	111	same	20
ENSG00000171860.5	chr12@8058626@T@C	-0.88452278	GTOP-CC311-5156	Lung_Apex	370	rs55776262	-1	258	same	20
ENSG00000089060.12	chr12@113320084@C@T	2.50250034	GTOP-CC311-5156	Lung_Apex	20	rs66481138	1.5443205162238103	47	same	20
ENSG00000185650.10	chr14@68788935@G@T	0.23647358	GTOP-CC311-5156	Lung_Apex	2189	rs6739	1.6596335017532065	1044	same	20
ENSG00000100664.11	chr14@103334373@C@G	2.21254464	GTOP-CC311-5156	Lung_Apex	355	rs139351426	1.9107326619029126	119	same	20
ENSG00000263155.7	chr15@57592021@A@G	-0.69924593	GTOP-CC311-5156	Lung_Apex	244	rs2453089	-0.8047437086010661	217	same	20
ENSG00000157823.17	chr15@89834672@G@A	0.65711229	GTOP-CC311-5156	Lung_Apex	201	rs548269455	0.6828098241193009	297	same	20
ENSG00000197253.14	chr16@1228614@C@T	-8.3586512	GTOP-CC311-5156	Lung_Apex	1317	rs754938607	-7.152284842306582	573	same	20
ENSG00000140988.16	chr16@1963197@A@G	0.4223665	GTOP-CC311-5156	Lung_Apex	2642	rs138856363	0.17752304463167148	6412	same	20
ENSG00000103534.17	chr16@19410697@A@C	2.34314458	GTOP-CC311-5156	Lung_Apex	164	rs9934889	1.8678964639926547	93	same	20
ENSG00000196502.15	chr16@28605736@G@A	-2.40939094	GTOP-CC311-5156	Lung_Apex	101	rs1042157	-2.3625700793847084	645	same	20
ENSG00000289755.2	chr16@28605736@G@A	-2.32192809	GTOP-CC311-5156	Lung_Apex	90	rs1042157	-2.3625700793847084	645	same	20
ENSG00000302504.1	chr16@66131817@A@G	1.95419631	GTOP-CC311-5156	Lung_Apex	39	rs78631370	2.343144580797058	164	same	20
ENSG00000103051.21	chr16@70480925@A@C	0.96466693	GTOP-CC311-5156	Lung_Apex	183	rs7919	0.6751603096927343	161	same	20
ENSG00000268388.7	chr16@86489267@T@C	1.07528813	GTOP-CC311-5156	Lung_Apex	87	rs39528	0.6107255967862378	374	same	20
ENSG00000261371.6	chr17@64323215@G@C	0.3113699	GTOP-CC311-5156	Lung_Apex	1721	rs6808	-0.2308119342857265	4297	diff	20
ENSG00000171236.10	chr19@4538587@G@A	0.76755391	GTOP-CC311-5156	Lung_Apex	227	rs966384	1.0489096004809466	89	same	20
ENSG00000130303.14	chr19@17403172@T@G	-0.71675237	GTOP-CC311-5156	Lung_Apex	3344	rs9576	0.28615696386554046	870	diff	20
ENSG00000105053.11	chr19@49976502@T@A	1.26303441	GTOP-CC311-5156	Lung_Apex	102	rs1052498	1.7369655941662063	39	same	20
ENSG00000291072.2	chr1@16618570@A@G	2.09953567	GTOP-CC311-5156	Lung_Apex	37	rs7803	1.7004397181410922	68	same	20
ENSG00000131238.18	chr1@40073556@G@C	-0.26184749	GTOP-CC311-5156	Lung_Apex	1337	rs1126972	-0.6996947168124331	1173	same	20
ENSG00000116857.17	chr1@201135389@G@A	0.50614812	GTOP-CC311-5156	Lung_Apex	956	rs142290964	0.512734173165977	381	same	20
ENSG00000162896.6	chr1@206935771@C@T	0.50357417	GTOP-CC311-5156	Lung_Apex	382	rs2275531	0.27397487166443496	1838	same	20
ENSG00000125534.11	chr20@63521958@G@C	-1.06897214	GTOP-CC311-5156	Lung_Apex	1803	rs1139147	-1.0614005446641432	781	same	20
ENSG00000160209.19	chr21@43760051@T@G	2.24792751	GTOP-CC311-5156	Lung_Apex	23	rs762405	0.6248552278446688	272	same	20
ENSG00000183255.12	chr21@44849795@A@C	-0.23921463	GTOP-CC311-5156	Lung_Apex	1620	rs1054220	-0.4622326669485385	1001	same	20
ENSG00000184113.10	chr22@19523195@C@G	0.20359328	GTOP-CC311-5156	Lung_Apex	15005	rs10314	0.22194136770110606	1980	same	20
ENSG00000188511.15	chr22@49657199@G@A	3.52356196	GTOP-CC311-5156	Lung_Apex	25	rs9616333	1.0874628412503393	75	same	20
ENSG00000168878.19	chr2@85659544@G@C	0.23882973	GTOP-CC311-5156	Lung_Apex	39790	rs9752	0.1113602629780705	20272	same	20
ENSG00000115602.17	chr2@102343821@C@G	-3.45505318	GTOP-CC311-5156	Lung_Apex	359	rs3821204	-2.838570637004585	1704	same	20
ENSG00000138398.17	chr2@169584491@G@A	7.87651695	GTOP-CC311-5156	Lung_Apex	236	rs2276611	2.415037499278844	76	same	20
ENSG00000138430.16	chr2@174075256@G@A	1.03394733	GTOP-CC311-5156	Lung_Apex	128	rs1063613	0.5903557594913745	223	same	20
ENSG00000128699.15	chr2@189771288@G@A	1.3219280899999999	GTOP-CC311-5156	Lung_Apex	112	rs2289404	1.2577977574676467	78	same	20
ENSG00000135926.15	chr2@218274217@C@T	-0.41840435	GTOP-CC311-5156	Lung_Apex	500	rs4791	1.2370391973008494	94	diff	20
ENSG00000144455.14	chr3@4361469@T@G	0.57891346	GTOP-CC311-5156	Lung_Apex	596	rs14275	0.7554619377835957	250	same	20
ENSG00000138744.17	chr4@75917705@A@T	1.61297688	GTOP-CC311-5156	Lung_Apex	69	rs7686066	1.4306343543298623	85	same	20
ENSG00000170509.12	chr4@87305079@T@C	-4.12928302	GTOP-CC311-5156	Lung_Apex	37	rs11735092	-4.857980995127572	30	same	20
ENSG00000250978.6	chr5@67464971@C@G	-1.35363695	GTOP-CC311-5156	Lung_Apex	96	rs10940108	-1.680721483526587	143	same	20
ENSG00000131446.17	chr5@180795298@T@C	3.169925	GTOP-CC311-5156	Lung_Apex	20	rs191324061	2.3923174227787602	25	same	20
ENSG00000124588.22	chr6@3000069@A@C	-1.21105488	GTOP-CC311-5156	Lung_Apex	242	rs2071002	-1.1864131242308813	95	same	20
ENSG00000001036.14	chr6@143495722@C@T	0.85042364	GTOP-CC311-5156	Lung_Apex	370	rs8161	1.0694214009574794	220	same	20
ENSG00000136205.18	chr7@47276988@A@C	1.52356196	GTOP-CC311-5156	Lung_Apex	62	rs3184329	0.3211010985672741	785	same	20
ENSG00000170027.7	chr7@76328327@C@A	2.6520767	GTOP-CC311-5156	Lung_Apex	51	rs1046304	1.0445770283971632	732	same	20
ENSG00000172354.10	chr7@100673898@T@C	-1.66785551	GTOP-CC311-5156	Lung_Apex	259	rs221789	-0.3227891483542169	754	same	20
ENSG00000105939.14	chr7@139047361@C@T	2.169925	GTOP-CC311-5156	Lung_Apex	33	rs5022943	1.5320136207721973	144	same	20
ENSG00000134020.8	chr8@22713505@A@G	1.12800761	GTOP-CC311-5156	Lung_Apex	618	rs1047398	1.7369655941662063	715	same	20
ENSG00000107175.12	chr9@35732444@C@T	2.22239242	GTOP-CC311-5156	Lung_Apex	51	rs373964151	2.807354922057604	24	same	20
ENSG00000175611.15	chr9@95812732@C@A	-2.50250034	GTOP-CC311-5156	Lung_Apex	20	rs816671	-2.643856189774725	29	same	20
ENSG00000148175.13	chr9@121339285@C@T	0.57674868	GTOP-CC311-5156	Lung_Apex	1024	rs442472	0.6626966792257217	1462	same	20
ENSG00000165424.7	chr10@79382609@C@T	-0.97727992	GTOP-CD021-4002	Heart_Left_Ventricle	95	rs6858	-0.471305718925589	630	same	20
ENSG00000167244.22	chr11@2131311@C@G	-4.32192809	GTOP-CD021-4002	Heart_Left_Ventricle	21	rs3168310	-4.484003201108741	4021	same	20
ENSG00000110435.13	chr11@34916763@T@C	0.62935662	GTOP-CD021-4002	Heart_Left_Ventricle	326	rs1049307	0.6274871173677133	397	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.3806921	GTOP-CD021-4002	Heart_Left_Ventricle	1639	rs3133187	-0.690171382687265	737	same	20
ENSG00000109971.14	chr11@123057914@A@G	0.17149674	GTOP-CD021-4002	Heart_Left_Ventricle	3251	rs4802	0.09941555656890053	13269	same	20
ENSG00000166226.13	chr12@69593008@A@G	0.3534757	GTOP-CD021-4002	Heart_Left_Ventricle	886	rs1043434	-0.23067297913274185	1780	diff	20
ENSG00000183160.9	chr12@108592255@C@T	1.3219280899999999	GTOP-CD021-4002	Heart_Left_Ventricle	77	rs74504010	0.9033239805883263	310	same	20
ENSG00000110917.9	chr12@120701585@C@T	0.72379021	GTOP-CD021-4002	Heart_Left_Ventricle	175	rs8295	0.4426867748414332	762	same	20
ENSG00000139998.16	chr14@64946030@G@C	-0.4922805	GTOP-CD021-4002	Heart_Left_Ventricle	361	rs3087955	-0.32585379810116255	827	same	20
ENSG00000100650.16	chr14@69767172@G@A	-0.60126431	GTOP-CD021-4002	Heart_Left_Ventricle	443	rs573817534	-0.6158565086669399	390	same	20
ENSG00000197879.17	chr17@1464797@G@A	-1.3423922	GTOP-CD021-4002	Heart_Left_Ventricle	99	rs372875944	-0.6571886134902565	1188	same	20
ENSG00000213977.8	chr17@3663563@C@T	-1.79054663	GTOP-CD021-4002	Heart_Left_Ventricle	165	rs11541134	-0.3420356683359372	1034	same	20
ENSG00000261371.6	chr17@64322640@G@A	0.51457317	GTOP-CD021-4002	Heart_Left_Ventricle	391	rs1050382	0.3388619319662087	1266	same	20
GTOPG000000629	chr17@68101938@C@A	1.09192249	GTOP-CD021-4002	Heart_Left_Ventricle	119	rs373367557	0.8288133499937764	397	same	20
ENSG00000176014.13	chr18@12308274@G@T	0.38881998	GTOP-CD021-4002	Heart_Left_Ventricle	1090	rs11548177	0.5272470028648688	664	same	20
ENSG00000125648.15	chr19@6436293@T@C	2.26303441	GTOP-CD021-4002	Heart_Left_Ventricle	29	rs2860182	1.4296842752432453	181	same	20
ENSG00000186230.7	chr19@57435556@G@C	-2.67807191	GTOP-CD021-4002	Heart_Left_Ventricle	37	rs56241253	-2.6629650127224296	22	same	20
ENSG00000162493.17	chr1@13583922@C@T	0.6576078	GTOP-CD021-4002	Heart_Left_Ventricle	183	rs355025	0.9765410271760111	184	same	20
ENSG00000188257.12	chr1@19975471@G@A	-0.44999405	GTOP-CD021-4002	Heart_Left_Ventricle	2870	rs11677	-0.6662626028230044	714	same	20
ENSG00000127472.11	chr1@20070240@T@G	-0.67093572	GTOP-CD021-4002	Heart_Left_Ventricle	197	rs3806313	-1.5849625007211563	44	same	20
ENSG00000169442.9	chr1@26318046@C@A	-1.24792751	GTOP-CD021-4002	Heart_Left_Ventricle	108	rs77928789	-3.584962500721156	26	same	20
ENSG00000117394.24	chr1@42927148@G@T	0.53132454	GTOP-CD021-4002	Heart_Left_Ventricle	335	rs13306758	0.4604585697122576	910	same	20
ENSG00000163565.20	chr1@159010160@A@G	0.61297688	GTOP-CD021-4002	Heart_Left_Ventricle	215	rs2276404	0.6366775372653115	350	same	20
ENSG00000235750.10	chr1@175161068@G@A	-1.30415339	GTOP-CD021-4002	Heart_Left_Ventricle	170	rs1057239	0.5458849787384654	583	diff	20
ENSG00000143811.20	chr1@225920087@T@C	-0.61621343	GTOP-CD021-4002	Heart_Left_Ventricle	347	rs14868	-0.6158565086669399	195	same	20
ENSG00000143632.15	chr1@229432337@C@T	-0.03062133	GTOP-CD021-4002	Heart_Left_Ventricle	98849	rs200094415	0.023159697543055927	220274	diff	20
ENSG00000125534.11	chr20@63521958@G@C	0.74329321	GTOP-CD021-4002	Heart_Left_Ventricle	730	rs1139147	0.5195394257231075	494	same	20
ENSG00000183255.12	chr21@44849838@A@G	-0.25865597	GTOP-CD021-4002	Heart_Left_Ventricle	1208	rs235312	-0.49024921062708493	1539	same	20
ENSG00000188511.15	chr22@49657199@G@A	2.5360529	GTOP-CD021-4002	Heart_Left_Ventricle	34	rs9616333	2.4594316186372973	39	same	20
ENSG00000284194.3	chr22@50523779@T@G	-0.56676938	GTOP-CD021-4002	Heart_Left_Ventricle	330	rs12148	-0.7710587928346142	249	same	20
ENSG00000182551.14	chr2@3498537@C@A	0.31836148	GTOP-CD021-4002	Heart_Left_Ventricle	910	rs3350	0.645335118700638	400	same	20
ENSG00000234171.6	chr2@3558879@C@A	-1.75002175	GTOP-CD021-4002	Heart_Left_Ventricle	48	rs6715189	-1.5849625007211563	36	same	20
ENSG00000115350.12	chr2@74958729@G@T	0.80562195	GTOP-CD021-4002	Heart_Left_Ventricle	327	rs12366	1.7062687969432897	81	same	20
ENSG00000138430.16	chr2@174075256@G@A	1.49239638	GTOP-CD021-4002	Heart_Left_Ventricle	225	rs1063613	1.072512499784368	301	same	20
ENSG00000109819.9	chr4@23795377@C@T	4.24792751	GTOP-CD021-4002	Heart_Left_Ventricle	20	rs6821591	1.1912986522348794	220	same	20
ENSG00000138744.17	chr4@75917705@A@T	3	GTOP-CD021-4002	Heart_Left_Ventricle	27	rs7686066	2.4594316186372973	52	same	20
ENSG00000172403.11	chr4@119033555@A@G	0.8252256	GTOP-CD021-4002	Heart_Left_Ventricle	413	rs2279506	0.4390429622896332	2106	same	20
ENSG00000154553.17	chr4@185512941@G@C	-1.24792751	GTOP-CD021-4002	Heart_Left_Ventricle	108	rs3792697	-0.9914885001444825	254	same	20
ENSG00000150753.12	chr5@10250331@T@C	-0.48018152	GTOP-CD021-4002	Heart_Left_Ventricle	1037	rs2578618	0.4746020532786506	411	diff	20
ENSG00000278970.5	chr5@180830375@G@A	-5.64385619	GTOP-CD021-4002	Heart_Left_Ventricle	51	rs61686884	-1.4656635723488118	158	same	20
ENSG00000048544.7	chr6@42207483@A@G	0.96874907	GTOP-CD021-4002	Heart_Left_Ventricle	414	rs3199638	0.7717310123268827	222	same	20
ENSG00000203875.14	chr6@85678170@G@T	2.32192809	GTOP-CD021-4002	Heart_Left_Ventricle	96	rs1059307	1.842318594312435	454	same	20
ENSG00000164733.23	chr8@11845033@T@C	-0.23879966	GTOP-CD021-4002	Heart_Left_Ventricle	4166	rs8898	-0.08790287703948696	13922	same	20
ENSG00000129422.15	chr8@17645922@G@C	0.86789646	GTOP-CD021-4002	Heart_Left_Ventricle	113	rs1043883	0.38900399707137207	1582	same	20
ENSG00000104679.12	chr8@23290496@G@A	3.857981	GTOP-CD021-4002	Heart_Left_Ventricle	31	rs1563178987	2.2016338611696504	28	same	20
ENSG00000176623.12	chr8@86472440@C@T	1.49304001	GTOP-CD021-4002	Heart_Left_Ventricle	103	rs13282351	1.0901978089715783	97	same	20
ENSG00000236404.13	chr9@2535947@C@A	-3.32192809	GTOP-CD021-4002	Heart_Left_Ventricle	22	rs2297352	-2.736965594166206	46	same	20
ENSG00000165264.11	chr9@32553763@T@C	-1.6780719100000001	GTOP-CD021-4002	Heart_Left_Ventricle	378	rs1440021805	-2.502500340529183	40	same	20
ENSG00000148175.13	chr9@121341007@G@T	-0.53496311	GTOP-CD021-4002	Heart_Left_Ventricle	671	rs3213873	-0.2082572769770025	2179	same	20
ENSG00000099250.18	chr10@33180253@A@G	1.45943162	GTOP-CD021-4003	Heart_Right_Ventricle	45	rs1048804	-0.3321127885728447	829	diff	20
ENSG00000107798.18	chr10@89213919@A@T	0.76242117	GTOP-CD021-4003	Heart_Right_Ventricle	515	rs1131706	0.640626675836155	412	same	20
ENSG00000121691.7	chr11@34438994@T@C	0.48938484	GTOP-CD021-4003	Heart_Right_Ventricle	375	rs1049982	0.5897160306917908	253	same	20
ENSG00000084207.18	chr11@67585218@A@G	-2.28769646	GTOP-CD021-4003	Heart_Right_Ventricle	1706	rs1695	-0.27622862220696887	2567	same	20
ENSG00000214530.10	chr11@72754832@T@C	-2.30534521	GTOP-CD021-4003	Heart_Right_Ventricle	208	rs2291290	-0.5262865933935488	449	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.43237578	GTOP-CD021-4003	Heart_Right_Ventricle	1506	rs3133187	-0.4806258409064206	721	same	20
ENSG00000109971.14	chr11@123057914@A@G	0.21676568	GTOP-CD021-4003	Heart_Right_Ventricle	1587	rs4802	0.15736752459771663	5451	same	20
ENSG00000256377.7	chr12@27696862@C@T	-5.04439412	GTOP-CD021-4003	Heart_Right_Ventricle	34	rs929948	-1.2313255461064556	77	same	20
ENSG00000100461.18	chr14@22900787@A@G	1.73696559	GTOP-CD021-4003	Heart_Right_Ventricle	39	rs78122789	1.4854268271702418	38	same	20
ENSG00000261713.8	chr16@1064458@G@A	3.5849625	GTOP-CD021-4003	Heart_Right_Ventricle	26	rs9937531	2.4329594072761065	32	same	20
ENSG00000153048.11	chr16@8853271@G@T	-1.9068906	GTOP-CD021-4003	Heart_Right_Ventricle	57	rs9953	-0.8771432522144667	139	same	20
ENSG00000197879.17	chr17@1464797@G@A	-1	GTOP-CD021-4003	Heart_Right_Ventricle	111	rs372875944	-0.6418083611258661	722	same	20
ENSG00000213977.8	chr17@3663563@C@T	-1.74655164	GTOP-CD021-4003	Heart_Right_Ventricle	196	rs11541134	-0.4139572333797079	779	same	20
ENSG00000108561.8	chr17@5432890@T@C	0.57945602	GTOP-CD021-4003	Heart_Right_Ventricle	873	rs1050461	0.9831261814356038	256	same	20
ENSG00000109099.16	chr17@15229806@C@A	-0.28774339	GTOP-CD021-4003	Heart_Right_Ventricle	1157	rs7415	0.4979584589788619	316	diff	20
ENSG00000214941.8	chr17@15977837@C@G	-1.22529231	GTOP-CD021-4003	Heart_Right_Ventricle	237	rs11654	-0.8605969433345836	107	same	20
ENSG00000261371.6	chr17@64322512@C@T	0.48903808	GTOP-CD021-4003	Heart_Right_Ventricle	411	rs9902260	-0.8231222379159209	288	diff	20
ENSG00000182481.10	chr17@68035784@T@C	-0.8813555	GTOP-CD021-4003	Heart_Right_Ventricle	324	rs12752	-1.185866545311334	131	same	20
GTOPG000000629	chr17@68101938@C@A	0.72698151	GTOP-CD021-4003	Heart_Right_Ventricle	154	rs373367557	0.8292696984860447	311	same	20
ENSG00000176490.5	chr19@2714773@T@C	0.45698568	GTOP-CD021-4003	Heart_Right_Ventricle	382	rs2014626	0.5336819957774628	514	same	20
ENSG00000125648.15	chr19@6436293@T@C	1.77760758	GTOP-CD021-4003	Heart_Right_Ventricle	31	rs2860182	2.3058084295240855	107	same	20
